Aspect,BSI,Elevation,NBR,NDMI,NDVI,NDWI,SAVI,SinAspect,Slope,PA,POINT_X,POINT_Y,PcentBgrnd,PcentOther,PointID,Class,Class_Number
347.50464,3589,1906,0.564925998,0.219055906,0.6961259,-0.588435374,1.696125908,-0.216360572,24.903278,0,-112.389343,36.313024,10,90,257,Meadow,3
304.28723,3595,1937,0.592957017,0.262207632,0.71460426,-0.599583983,1.714604236,-0.826223858,17.541101,0,-112.388222,36.31267,10,90,256,Meadow,3
332.93298,3901,1971,0.498771499,0.169080068,0.6486486,-0.553480475,1.648648649,-0.455032364,31.71936,0,-112.387771,36.312322,10,90,260,Meadow,3
329.60205,3755,2002,0.473997028,0.13813676,0.60362107,-0.535128443,1.60362108,-0.506002892,45.908478,0,-112.389313,36.311401,10,90,255,Meadow,3
318.74136,3481,2083,0.461426492,0.180898612,0.63039947,-0.536107711,1.63039948,-0.659459136,51.31683,0,-112.389077,36.310686,10,90,245,Meadow,3
345.10822,3343,2104,0.475113122,0.187758076,0.6448032,-0.533396049,1.644803229,-0.256994227,35.126976,0,-112.387532,36.311241,10,90,248,Meadow,3
343.5393,3301,2170,0.611158073,0.267849224,0.69572955,-0.576944291,1.695729537,-0.283357499,35.334465,0,-112.388181,36.309968,10,90,246,Meadow,3
349.52853,3287,2191,0.621291932,0.280210158,0.7,-0.582679296,1.7,-0.181745831,37.72951,0,-112.389067,36.309785,10,90,244,Meadow,3
351.39435,3265,2184,0.586862576,0.255527695,0.6808056,-0.564328316,1.680805615,-0.149632877,33.87172,0,-112.389734,36.309601,10,90,243,Meadow,3
310.05975,3133,2168,0.561342956,0.227127004,0.6422442,-0.552574103,1.642244224,-0.765373667,31.117645,0,-112.391051,36.308321,10,90,242,Meadow,3
299.42654,3811,1945,0.45115258,0.162197802,0.61219513,-0.535869881,1.612195122,-0.87098629,24.762794,0,-112.393508,36.309376,10,90,239,Meadow,3
335.92752,3665,1890,0.525211229,0.20837832,0.6759509,-0.571027513,1.675950883,-0.407891954,23.904984,0,-112.395077,36.309897,10,90,240,Meadow,3
332.16357,2979,1983,0.607070414,0.300961764,0.70279396,-0.587746922,1.702793982,-0.466948918,40.70822,0,-112.395485,36.30755,10,90,231,Meadow,3
350.14444,3237,1975,0.564610012,0.248200604,0.65466297,-0.56097561,1.654662973,-0.171164979,39.40352,0,-112.39615,36.30718,10,90,230,Meadow,3
282.39478,3615,1828,0.597751086,0.267126064,0.7044711,-0.603076923,1.704471101,-0.976691855,12.74842,0,-112.398441,36.310578,10,90,241,Meadow,3
5.361453,4211,1963,0.485759915,0.13988156,0.6379108,-0.558782463,1.637910798,0.093438507,62.667965,0,-112.402574,36.30566,10,90,215,Meadow,3
350.727,3729,2124,0.506314581,0.169079973,0.6549984,-0.555423829,1.654998423,-0.161138935,31.93448,0,-112.402773,36.304041,10,90,220,Meadow,3
346.7886,3647,2173,0.506700884,0.183161666,0.6700379,-0.56562963,1.670037927,-0.228544496,31.601099,0,-112.401421,36.303508,10,90,221,Meadow,3
324.4016,3423,2164,0.506057782,0.172147002,0.6400541,-0.535148828,1.640054127,-0.582100103,27.366787,0,-112.399433,36.304078,10,90,225,Meadow,3
340.03976,3359,2112,0.560703321,0.249329759,0.6476134,-0.57211133,1.647613435,-0.341367896,35.226494,0,-112.400115,36.304606,10,90,224,Meadow,3
341.99634,3211,2136,0.562902282,0.249006313,0.6825197,-0.57907183,1.682519685,-0.309077781,35.560585,0,-112.400769,36.304065,10,90,222,Meadow,3
3.088156,3567,2144,0.589220304,0.259904584,0.7177602,-0.605179704,1.717760181,0.053872397,36.712643,0,-112.402097,36.303862,10,90,219,Meadow,3
11.684719,3725,2122,0.528867102,0.202141328,0.68689907,-0.593528243,1.686899038,0.202526127,30.756535,0,-112.402105,36.304227,10,90,218,Meadow,3
332.3378,2869,2030,0.440781441,0.104524181,0.58318424,-0.449038068,1.583184258,-0.464257834,64.74798,0,-112.401244,36.305673,10,90,216,Meadow,3
327.80658,3841,2002,0.510553032,0.190817186,0.6732761,-0.550315328,1.673276117,-0.5327791,68.97361,0,-112.400796,36.305861,10,90,217,Meadow,3
353.5638,3533,2138,0.543276008,0.215364121,0.6683938,-0.570281124,1.668393782,-0.112096569,35.63218,0,-112.398779,36.304807,10,90,223,Meadow,3
332.14233,3171,2141,0.589131084,0.253119849,0.67516524,-0.573625074,1.67516525,-0.467276701,44.67506,0,-112.397,36.305371,10,90,226,Meadow,3
340.47842,3605,2091,0.427037271,0.11225997,0.5736677,-0.477919529,1.573667712,-0.334161807,35.8049,0,-112.397239,36.305909,10,90,228,Meadow,3
331.65213,3793,2093,0.447219069,0.146840567,0.602262,-0.518309021,1.602262017,-0.474823671,40.234596,0,-112.396349,36.306276,10,90,229,Meadow,3
350.72665,3535,2099,0.514156285,0.203962179,0.6655248,-0.562828755,1.665524759,-0.161144717,31.934505,0,-112.393913,36.307022,10,90,232,Meadow,3
341.9153,3659,2132,0.549468977,0.204693611,0.6564087,-0.555119215,1.656408724,-0.31042237,32.907024,0,-112.393905,36.306482,10,90,233,Meadow,3
340.6748,3039,2167,0.584073507,0.259620068,0.6852395,-0.557831325,1.685239492,-0.330929389,38.276928,0,-112.394345,36.305939,10,90,235,Meadow,3
345.60107,3387,2211,0.480127647,0.20188457,0.65434504,-0.544188862,1.654345006,-0.248671727,25.858072,0,-112.393447,36.305771,10,90,236,Meadow,3
337.12485,3341,2138,0.557225434,0.234364261,0.6779819,-0.573598131,1.677981937,-0.388724424,41.298565,0,-112.39545,36.305931,10,90,234,Meadow,3
338.60178,3127,2182,0.537941628,0.230882715,0.650511,-0.537469287,1.650511045,-0.364847922,33.451847,0,-112.395662,36.305384,10,90,227,Meadow,3
354.40518,3757,2027,0.398742138,0.084084816,0.48316106,-0.446504065,1.483161054,-0.09749289,31.71937,0,-112.411412,36.30124,10,90,201,Meadow,3
52.1671,3975,1912,0.527349973,0.182565789,0.65907127,-0.580654026,1.659071243,0.789802932,54.43854,0,-112.413429,36.302109,10,90,211,Meadow,3
4.0176578,4329,1877,0.465841712,0.135383387,0.6135074,-0.55058631,1.613507378,0.070063906,40.697685,0,-112.413209,36.302476,10,90,210,Meadow,3
6.5010595,3979,1936,0.517790759,0.179042904,0.66890514,-0.583379501,1.668905109,0.113221587,57.940918,0,-112.412536,36.301943,10,90,212,Meadow,3
327.3634,3495,2019,0.385395538,0.07927311,0.55227274,-0.468817204,1.552272727,-0.539308777,30.79115,0,-112.410524,36.301424,10,90,203,Meadow,3
358.65887,3405,2137,0.365111562,0.084900591,0.574269,-0.466230937,1.574269006,-0.023404918,40.63576,0,-112.41072,36.299986,10,90,202,Meadow,3
356.91193,4261,2092,0.346236559,0.080474649,0.5918627,-0.499401198,1.591862683,-0.053870964,36.712643,0,-112.40763,36.301815,10,90,204,Meadow,3
338.98972,3711,2061,0.369191598,0.073621163,0.5,-0.445564516,1.5,-0.358535519,36.066113,0,-112.406968,36.302007,10,90,205,Meadow,3
345.4415,3583,2154,0.437923916,0.152718676,0.61296725,-0.531407035,1.612967251,-0.251368406,35.722385,0,-112.406723,36.300931,10,90,209,Meadow,3
326.3866,3305,2097,0.519553073,0.193855157,0.6341789,-0.531914894,1.634178905,-0.553586381,28.557812,0,-112.405635,36.3022,10,90,206,Meadow,3
340.1887,3297,2089,0.494891443,0.173433584,0.60562414,-0.531566896,1.605624143,-0.338923637,28.075024,0,-112.405409,36.302386,10,90,208,Meadow,3
330.73453,3373,2085,0.396793587,0.106934886,0.44555825,-0.421965318,1.445558244,-0.488856836,29.909344,0,-112.405643,36.302563,10,90,207,Meadow,3
13.041218,3663,1878,0.453602305,0.158474966,0.615631,-0.521568627,1.615631006,0.225651945,51.25564,0,-112.419456,36.303118,10,90,213,Meadow,3
352.73035,3733,1875,0.449464923,0.132636469,0.59868854,-0.524702939,1.598688525,-0.126539234,60.200413,0,-112.418785,36.302946,10,90,214,Meadow,3
56.986298,4599,2166,0.552046263,0.205389532,0.68958837,-0.599724897,1.689588378,0.838540293,36.60411,0,-112.368802,36.323541,10,90,299,Meadow,3
9.003557,3955,2038,0.568961202,0.226134585,0.7055782,-0.585631166,1.705578231,0.156495785,37.60766,0,-112.366571,36.323381,10,90,297,Meadow,3
36.719604,3457,2770,0.531321261,0.535027565,0.019467762,-0.02074392,1.019467762,0.59789945,11.417351,0,-112.171113,36.448843,10,90,303,Meadow,3
38.34839,3393,2755,0.519279482,0.521634954,-0.014063927,-0.057084108,0.985936073,0.620441587,12.792194,0,-112.171118,36.44956,10,90,304,Meadow,3
22.508904,3197,2772,0.542646642,0.545932131,-0.005207858,-0.015766396,0.994792143,0.382826994,6.0017924,0,-112.172226,36.449005,10,90,302,Meadow,3
42.99648,3337,2757,0.476429918,0.475734255,-0.042982277,-0.0367428,0.957017723,0.681953415,10.040823,0,-112.171566,36.449914,10,90,305,Meadow,3
342.73358,3033,2745,0.643814824,0.36340747,0.7355769,-0.635951662,1.735576923,-0.29681523,7.7229724,0,-112.163871,36.455588,10,90,309,Meadow,3
55.417213,3107,2743,0.610857296,0.317073171,0.6837079,-0.600534045,1.683707865,0.823306929,9.710356,0,-112.164751,36.456295,10,90,311,Meadow,3
46.821163,2837,2742,0.670557029,0.378721541,0.7321232,-0.631606218,1.732123212,0.729221427,9.402684,0,-112.164531,36.455764,10,90,310,Meadow,3
11.706818,3299,2747,0.567610479,0.284475282,0.66685426,-0.589482157,1.666854249,0.202903812,5.664634,0,-112.164064,36.455229,10,90,312,Meadow,3
328.13538,2607,2747,0.525641026,0.243180499,0.60509557,-0.519687833,1.605095541,-0.527914056,6.5240655,0,-112.164195,36.448725,10,90,308,Meadow,3
65.31406,2999,2744,0.524218271,0.24736578,0.64200795,-0.558132247,1.642007926,0.908610666,8.812907,0,-112.163292,36.448552,10,90,307,Meadow,3
28.048355,2707,2745,0.645205858,0.374740245,0.70748496,-0.627665391,1.707484944,0.470216564,7.3164144,0,-112.163745,36.448919,10,90,306,Meadow,3
0,4175,2614,0.191027496,0.083607637,0.5004558,-0.484666266,1.500455789,0,0,0,-112.139329,36.502522,10,90,362,Meadow,3
148.11649,4949,2615,0.283945435,0.105529454,0.33231708,-0.261963696,1.332317073,0.52819404,2.183526,0,-112.126848,36.505512,10,90,358,Meadow,3
270,4553,2614,0.389482871,0.166086797,0.47271046,-0.403261349,1.472710453,-1,2.306521,0,-112.12754,36.505691,10,90,357,Meadow,3
0,5229,2611,0.299671593,0.09531223,0.4729007,-0.494806421,1.472900675,0,2.7802885,0,-112.127725,36.504421,10,90,360,Meadow,3
211.88333,5113,2611,0.278584965,0.085642768,0.48677766,-0.480614484,1.486777669,-0.528191326,2.1835215,0,-112.127519,36.504977,10,90,359,Meadow,3
0,5077,2613,0.329138812,0.142084812,0.4860409,-0.489643015,1.486040888,0,0.92740995,0,-112.126835,36.504613,10,90,361,Meadow,3
211.8837,4831,2613,0.374480193,0.130309575,0.47072598,-0.371179039,1.470725995,-0.528196754,2.1835303,0,-112.128198,36.506049,10,90,355,Meadow,3
206.45686,5087,2612,0.289256198,0.08915145,0.33890846,-0.387773723,1.338908451,-0.445523912,5.1659074,0,-112.128428,36.506411,10,90,356,Meadow,3
350.4611,3967,2470,0.456018254,0.233162624,0.5767235,-0.495955925,1.576723499,-0.16571736,31.272198,0,-112.081447,36.468975,10,90,347,Meadow,3
352.13348,3889,2511,0.31253886,0.238970948,0.47364748,-0.508036671,1.473647469,-0.136865665,30.468122,0,-112.081232,36.468438,10,90,349,Meadow,3
9.732606,3931,2446,0.535014006,0.288712012,0.6429889,-0.538993303,1.64298893,0.169050297,25.468485,0,-112.082133,36.469335,10,90,348,Meadow,3
16.013168,7488,2459,0.320570706,0.188492171,0.042337846,-0.105199516,1.042337847,0.275858276,23.647276,0,-112.082023,36.477624,10,90,344,Meadow,3
49.49101,5953,2513,0.240270853,0.166573348,0.1800354,-0.209228091,1.180035398,0.76030404,51.80416,0,-112.083131,36.477076,10,90,343,Meadow,3
17.270893,5032,2533,0.448577681,0.394271272,0.054860003,-0.100451199,1.054860005,0.296889806,39.135296,0,-112.083568,36.476895,10,90,341,Meadow,3
3.471581,5977,2556,0.490023856,0.393681221,0.049612343,-0.081202298,1.049612344,0.060553452,33.620678,0,-112.084907,36.47652,10,90,342,Meadow,3
11.342324,4140,2492,0.548314145,0.568713222,0.06535578,-0.080022946,1.065355779,0.196670468,27.104132,0,-112.085821,36.477773,10,90,346,Meadow,3
353.2452,7450,2475,0.421334285,0.303482122,0.040441725,-0.067605849,1.040441725,-0.117620441,34.397053,0,-112.084488,36.477783,10,90,345,Meadow,3
0,4081,2593,0.083888149,-0.001472031,0.3467902,-0.393835616,1.346790205,0,0,0,-112.129914,36.485836,10,90,350,Meadow,3
211.87706,4287,2595,0.136635819,-0.013232514,0.41992518,-0.423312883,1.419925196,-0.528098381,2.1833732,0,-112.129702,36.486203,10,90,351,Meadow,3
346.03027,5099,2597,0.201616524,0.024110218,0.19331104,-0.237742831,1.193311037,-0.241409186,4.76776,0,-112.133986,36.489401,10,90,353,Meadow,3
78.63557,4465,2596,0.214487542,0.028496846,0.4619666,-0.472438493,1.461966605,0.980393683,4.6963644,0,-112.13199,36.490137,10,90,354,Meadow,3
61.8096,5803,2598,0.237977296,0.016437892,0.37191218,-0.415624262,1.371912168,0.881382623,3.9205627,0,-112.134656,36.489036,10,90,352,Meadow,3
90,5623,2663,0.341483293,0.078636959,0.54409003,-0.520554273,1.544090056,1,1.1525218,0,-112.133487,36.424498,10,90,368,Meadow,3
0,5165,2663,0.228937729,0.130010104,0.1604981,-0.198642372,1.160498098,0,0,0,-112.131843,36.418386,10,90,364,Meadow,3
0,5245,2661,0.303825137,0.154143825,0.35133094,-0.434181527,1.351330942,0,0,0,-112.131191,36.419841,10,90,363,Meadow,3
211.85526,4881,2664,0.340852609,0.179219906,0.42647955,-0.4488742,1.426479561,-0.527775173,2.1828573,0,-112.131424,36.420372,10,90,367,Meadow,3
308.82388,5543,2664,0.30400982,0.069642557,0.49694693,-0.484742604,1.496946923,-0.779076705,2.9562156,0,-112.130732,36.418043,10,90,365,Meadow,3
270,5011,2667,0.362767584,0.174435843,0.5635965,-0.475274157,1.563596491,-1,1.1524147,0,-112.130928,36.417311,10,90,366,Meadow,3
98.889404,4055,2413,0.454879393,0.188556567,0.60850143,-0.53138291,1.608501421,0.987988459,36.25241,0,-112.061116,36.45006,10,90,371,Meadow,3
215.33206,3613,2498,0.429712005,0.162262401,0.5644306,-0.494040524,1.564430577,-0.578314231,15.525009,0,-112.210732,36.283474,10,90,338,Meadow,3
149.57036,4541,2204,0.442461249,0.149756645,0.61080515,-0.555724417,1.61080514,0.506479914,35.504276,0,-112.187319,36.252517,10,90,339,Meadow,3
155.84209,5125,2248,0.371574251,0.114833362,0.6290689,-0.568894289,1.629068887,0.409252923,39.823147,0,-112.185554,36.253616,10,90,340,Meadow,3
118.26167,5037,2574,0.474145486,0.200761482,0.63742566,-0.604791689,1.637425635,0.88079429,28.678688,0,-112.055818,36.256808,10,90,319,Meadow,3
130.07915,5168,2561,0.435195363,0.16291498,0.65099436,-0.591357341,1.650994367,0.765155777,31.10745,0,-112.057119,36.254816,10,90,316,Meadow,3
127.524124,5059,2580,0.40547504,0.128037222,0.5709143,-0.578490475,1.570914327,0.793096954,27.9922,0,-112.058026,36.254803,10,90,314,Meadow,3
137.58037,5088,2608,0.397403685,0.134744538,0.6339821,-0.583204839,1.633982128,0.674555374,22.618158,0,-112.058026,36.255166,10,90,317,Meadow,3
137.0745,5394,2601,0.343839238,0.081545795,0.57408327,-0.547813376,1.574083251,0.681046911,23.852331,0,-112.056931,36.256626,10,90,318,Meadow,3
119.291336,5159,2554,0.385307346,0.1124871,0.59546125,-0.55443403,1.595461273,0.872143264,27.896294,0,-112.058004,36.254267,10,90,313,Meadow,3
99.53682,4563,2566,0.399276236,0.119258973,0.5973561,-0.532769556,1.5973561,0.986179335,26.036484,0,-112.058428,36.252649,10,90,315,Meadow,3
51.155434,4609,2672,0.505726872,0.19447842,0.65841824,-0.585343228,1.658418244,0.778850338,2.9548914,0,-112.120065,36.360438,10,90,328,Meadow,3
128.84477,4733,2671,0.514751393,0.215965552,0.6739626,-0.610794208,1.673962608,0.778848083,1.4784224,0,-112.120068,36.360094,10,90,327,Meadow,3
270,5477,2671,0.321705426,0.056818182,0.6148382,-0.55549924,1.6148382,-1,1.1515753,0,-112.120744,36.360615,10,90,329,Meadow,3
0,4963,2668,0.423682409,0.113887897,0.5934627,-0.536189069,1.593462717,0,1.8543341,0,-112.122321,36.3615,10,90,330,Meadow,3
231.15613,5075,2671,0.372269706,0.064848931,0.5693728,-0.531531532,1.569372794,-0.778857938,1.4784513,0,-112.120776,36.362416,10,90,331,Meadow,3
231.15694,5029,2668,0.382771874,0.097434057,0.56659836,-0.531296945,1.566598361,-0.778866791,1.4784768,0,-112.121476,36.36476,10,90,332,Meadow,3
111.93075,5027,2665,0.392824705,0.099086185,0.5600203,-0.534267134,1.560020346,0.927635955,2.4817846,0,-112.123504,36.366362,10,90,333,Meadow,3
118.22729,4557,2668,0.205350414,0.167944505,0.4249443,-0.441965292,1.424944321,0.881078298,3.915874,0,-112.123772,36.369064,10,90,334,Meadow,3
0,4621,2670,0.271934811,0.184400918,0.50392115,-0.493879368,1.503921129,0,0.92740995,0,-112.124233,36.369777,10,90,335,Meadow,3
328.16135,5153,2668,0.307896735,0.14413816,0.505024,-0.535204991,1.505024028,-0.52752904,4.358614,0,-112.124434,36.369956,10,90,336,Meadow,3
90,4417,2666,0.509669102,0.227892345,0.66729945,-0.596818182,1.667299478,1,2.3025165,0,-112.12334,36.370509,10,90,337,Meadow,3
111.93287,5268,2137,0.18049247,-0.032428725,0.31996793,-0.386299832,1.319967923,0.927622129,19.12181,0,-112.014381,36.358137,10,90,325,Meadow,3
90,4501,2165,0.249107388,0.005082873,0.40935853,-0.429289755,1.409358537,1,17.82849,0,-112.015719,36.358129,10,90,326,Meadow,3
77.04227,4661,2138,0.238527215,-0.002149613,0.36649984,-0.410085055,1.366499853,0.974535745,8.215818,0,-112.014394,36.358861,10,90,323,Meadow,3
51.155033,4751,2124,0.201166181,-0.023696682,0.36218816,-0.407016455,1.362188157,0.778845954,8.802548,0,-112.013732,36.359584,10,90,324,Meadow,3
57.7453,3976,2593,0.640979474,0.392406997,0.7912736,-0.695627907,1.791273585,0.845684049,28.633585,0,-112.005516,36.257783,10,90,370,Meadow,3
79.458954,4191,2594,0.566463356,0.31737502,0.74541533,-0.640973631,1.745415318,0.983124103,27.964777,0,-112.006661,36.259583,10,90,369,Meadow,3
137.06381,4283,2656,0.332228274,0.135418769,0.6106499,-0.541792272,1.610649871,0.681183404,5.0543237,0,-111.999197,36.285975,10,90,399,Meadow,3
153.6076,3923,2673,0.437966418,0.222200198,0.6403299,-0.566167132,1.640329875,0.444516286,5.163035,0,-111.997646,36.287065,10,90,400,Meadow,3
30.367067,5659,2578,0.174122174,-0.073800038,0.4329322,-0.400860832,1.432932198,0.505537922,17.69012,0,-112.215584,36.567393,10,90,372,Meadow,3
11.653314,788,842,0.300361882,0.154793787,-0.47922707,0.476444876,0.520772947,0.201989327,16.568388,0,-112.051315,36.087391,0,100,496,Water,4
96.585365,1182,843,0.134568896,0.086839058,-0.36945814,0.366336634,0.630541872,0.993402091,8.0343275,0,-112.052216,36.087699,0,100,495,Water,4
128.93835,425,749,0.429326288,0.435013263,-0.47090465,0.456554495,0.529095355,0.777822608,2.948912,0,-112.098323,36.098658,0,100,488,Water,4
281.42004,554,753,0.424802111,0.321100917,-0.4671929,0.455370651,0.532807104,-0.980201968,4.673893,0,-112.098806,36.099022,0,100,489,Water,4
59.560623,469,759,0.446311176,0.356164384,-0.50524735,0.507952286,0.494752624,0.862165691,14.338723,0,-112.085459,36.101302,0,100,492,Water,4
3.6316676,418,771,0.475508666,0.400572246,-0.49833462,0.491824552,0.501665386,0.063342123,32.317173,0,-112.088377,36.101102,0,100,491,Water,4
289.09988,365,747,0.506033789,0.437788018,-0.5167785,0.518766067,0.483221477,-0.944949574,8.44185,0,-112.089944,36.100712,0,100,490,Water,4
0,421,783,0.511326861,0.377581121,-0.5137949,0.517063082,0.486205102,0,1.8543341,0,-112.080835,36.100435,0,100,493,Water,4
337.58307,1147,772,0.216457961,0.084529506,-0.4122731,0.402722881,0.58772688,-0.381343567,3.007158,0,-112.066963,36.094072,0,100,494,Water,4
17.199507,379,704,0.487022901,0.438700148,-0.5264949,0.526034063,0.473505105,0.295699826,3.877705,0,-112.240191,36.133534,0,100,487,Water,4
355.28122,459,709,0.478770132,0.37414966,-0.51254827,0.514889529,0.487451737,-0.082265184,25.979269,0,-112.242014,36.134227,0,100,486,Water,4
351.20203,407,704,0.485540335,0.410404624,-0.52506083,0.526902569,0.474939173,-0.152950886,21.461388,0,-112.241499,36.134028,0,100,485,Water,4
101.40793,1079,672,0.236917222,0.092436975,-0.44515577,0.430823117,0.554844217,0.980243814,4.678771,0,-112.311264,36.184502,0,100,454,Water,4
237.14972,679,670,0.47761194,0.271948608,-0.472937,0.456292906,0.527062999,-0.840090896,13.427321,0,-112.310826,36.184165,0,100,455,Water,4
202.44017,731,673,0.377272727,0.24691358,-0.46013364,0.448087432,0.53986637,-0.381718485,8.957579,0,-112.311054,36.184327,0,100,453,Water,4
233.73175,555,678,0.518954248,0.352735739,-0.46964857,0.462285979,0.530351438,-0.806256223,15.303916,0,-112.313324,36.187191,0,100,456,Water,4
285.0563,853,694,0.32210109,0.219378428,-0.44043624,0.418989547,0.559563758,-0.965671017,10.589128,0,-112.32056,36.1954,0,100,483,Water,4
248.02563,1013,697,0.280432822,0.166803615,-0.41467437,0.398050021,0.585325639,-0.927351365,4.9449883,0,-112.320158,36.195049,0,100,484,Water,4
258.18323,957,696,0.280082988,0.125912409,-0.44713262,0.441628959,0.552867384,-0.978807484,28.957512,0,-112.322615,36.198274,0,100,482,Water,4
202.44806,701,675,0.409482759,0.301492537,-0.4403081,0.426315789,0.559691913,-0.381845741,5.9991755,0,-112.333124,36.215103,0,100,481,Water,4
135.24257,555,675,0.48409894,0.387665198,-0.45050153,0.431664411,0.549498474,0.704106827,6.502696,0,-112.333376,36.215272,0,100,480,Water,4
277.65845,497,678,0.517156863,0.426267281,-0.45462555,0.432630614,0.545374449,-0.99108011,6.9257035,0,-112.333574,36.21561,0,100,478,Water,4
159.5963,957,667,0.357859532,0.257939582,-0.38740098,0.363885625,0.612599019,0.348632603,9.799103,0,-112.359678,36.242915,0,100,476,Water,4
246.87852,1141,668,0.302363488,0.166423358,-0.39947388,0.365621278,0.600526118,-0.91967438,20.355492,0,-112.363229,36.243044,0,100,474,Water,4
157.54489,777,671,0.370445344,0.270168856,-0.43559816,0.408733624,0.564401834,0.381959454,3.007984,0,-112.3681,36.242283,0,100,475,Water,4
148.20277,1607,669,0.092297016,-0.010685104,-0.37090328,0.343345849,0.629096723,0.526914646,2.1814868,0,-112.390866,36.244187,0,100,469,Water,4
10.044682,863,664,0.328453797,0.25388601,-0.4166332,0.388374052,0.583366814,0.174416117,6.564625,0,-112.389257,36.244204,0,100,471,Water,4
342.77762,1247,667,0.197584124,0.053110774,-0.42094284,0.395206972,0.579057155,-0.29608119,3.878183,0,-112.389933,36.244195,0,100,470,Water,4
308.88644,1065,669,0.24368231,0.127659574,-0.41954508,0.395083406,0.580454928,-0.7783917,2.9522178,0,-112.394149,36.243795,0,100,468,Water,4
332.67798,527,678,0.470449173,0.404063205,-0.46217033,0.429095916,0.537829658,-0.458991058,23.619287,0,-112.397057,36.243235,0,100,472,Water,4
0,849,670,0.392116183,0.224452555,-0.43494737,0.403820524,0.565052632,0,10.992985,0,-112.398634,36.242655,0,100,473,Water,4
155.73228,437,689,0.571428571,0.468446602,-0.46719506,0.451247166,0.532804932,0.411000743,11.05217,0,-112.346663,36.237316,0,100,477,Water,4
211.79439,405,683,0.574074074,0.49122807,-0.47944006,0.463238611,0.52055993,-0.526872545,2.18142,0,-112.341288,36.235568,0,100,458,Water,4
328.20514,615,686,0.498181818,0.334773218,-0.46214098,0.445491252,0.537859008,-0.526879562,12.873799,0,-112.342865,36.236814,0,100,459,Water,4
285.049,423,678,0.551232166,0.47654321,-0.47474748,0.459068295,0.525252525,-0.965704077,3.5675268,0,-112.340848,36.234832,0,100,457,Water,4
250.92615,569,674,0.498740554,0.352272727,-0.47087595,0.448307835,0.529124055,-0.945098143,8.452782,0,-112.333821,36.215809,0,100,479,Water,4
101.39981,689,734,0.230769231,0.083665339,-0.31486145,0.446028513,0.685138539,0.980271827,4.6820455,0,-112.488091,36.242101,0,100,463,Water,4
161.70428,931,730,-0.042529989,-0.029834254,-0.29703763,0.421607378,0.70296237,0.313921456,14.345609,0,-112.487394,36.242127,0,100,461,Water,4
90,705,709,0.262672811,0.07591623,-0.30338982,0.429562804,0.696610169,1,3.445768,0,-112.48542,36.241798,0,100,462,Water,4
68.03763,763,738,0.227138643,0.042606516,-0.29371816,0.437077131,0.706281834,0.927429672,9.822385,0,-112.488756,36.242309,0,100,464,Water,4
68.03763,879,742,0.15942029,-0.047619048,-0.3121238,0.450549451,0.687876182,0.927429672,9.822385,0,-112.488971,36.242292,0,100,465,Water,4
0,663,954,0.329113924,0.117021277,-0.2964824,0.421885754,0.703517588,0,20.421242,0,-112.493863,36.242603,0,100,467,Water,4
130.8313,949,783,0.189511323,0.024640657,-0.25522387,0.366349206,0.744776119,0.756638,20.373655,0,-112.490516,36.242456,0,100,466,Water,4
226.84146,4105,2606,0.498155806,0.531010851,0.031235574,-0.083939835,1.031235575,-0.729463798,9.406172,0,-112.132519,36.510869,0,100,499,Water,4
197.278,4001,2606,0.329110106,0.375370688,0.11629085,-0.102051026,1.116290854,-0.297008248,3.8793488,0,-112.133854,36.510861,0,100,498,Water,4
68.10611,4031,2607,0.410629297,0.451503197,0.10926291,-0.10136251,1.109262917,0.927876021,2.485751,0,-112.133621,36.510682,0,100,501,Water,4
298.184,4237,2603,0.506113537,0.529998891,0.053773295,-0.096051482,1.053773297,-0.881435457,3.9213798,0,-112.132497,36.510145,0,100,500,Water,4
211.8837,4057,2613,0.435514019,0.139707441,0.2972973,-0.266132831,1.297297297,-0.528196754,2.1835303,0,-112.127983,36.50623,0,100,502,Water,4
298.26627,2559,2582,0.296434274,-0.024819856,0.5466667,-0.37007874,1.546666667,-0.880756331,3.910935,0,-111.991286,36.242057,0,100,460,Water,4
204.89523,1315,812,0.163153786,0.062009979,-0.41129988,0.404,0.588700119,-0.420960442,8.125116,0,-111.843924,36.094772,0,100,497,Water,4
